ProteinGroup,F06,F01,F07,F08
1f28112d-bf35-476a-b634-56df8470555b,64,60,134,44
7de1a667-1854-437a-9d18-f1c49a06d509,52,30,152,68
1949ebb9-af31-4b95-aa27-45ac4992c969,82,54,162,4
b43c0bd6-46bb-4e3d-846d-5f8f46b2b94c,82,36,160,24
5d48092c-00cf-41bf-8364-b7c06e104519,68,32,166,36
c853f21b-f943-4400-ac80-2b15353e9762,4,212,36,50
bb23a240-12e5-4256-938d-07fbb7426746,80,30,166,24
932ef1b5-301e-448d-a501-24850f329318,84,54,134,28
2b912131-7268-434d-b4b1-a2dd3b121ade,58,116,100,26
2394585a-043e-4df1-9ef1-c506d772dd79,54,184,44,18
0be7558f-1685-46d3-b0ea-b63b082cb9a2,84,58,138,20
d3241007-4acb-4d6d-9897-b27d32a9d3cb,50,164,72,14
a62772ff-64c1-472d-8f02-5071fae21956,50,126,86,38
76c47363-7778-4f44-8af3-3e61c9888675,78,32,170,20
c41ea104-4007-4230-a7fd-32cb6194b968,92,42,154,12
d24eddf3-3311-4b66-857a-96cf5f1981f5,72,24,178,26
9c51ea06-1d74-477a-8d6d-51227f01b719,14,208,24,54
d57168d6-f2ca-4e9d-9bf6-54ecb9958e05,86,48,140,24
73220ceb-2733-453e-9210-d04ba60eca43,56,62,160,20
e0bda0cc-84c0-4796-b339-aa936552980e,48,74,162,14
3cec2b93-7060-48b6-b8a3-8c5cf07eec43,74,66,120,38
42676d7a-15e4-4ddd-ac48-ab368da32498,64,84,110,40
9a9e43c8-69ab-4ce8-8e1f-f6a2fd9650d0,74,76,126,22
41853e79-9655-4d3a-a15c-09be1366d462,62,64,158,14
a9f8d169-2a7e-4939-aaa0-9045c64ff8e9,80,48,140,30
7551ac35-3252-4f52-8834-77c09f07621e,74,44,154,26
870f0e6c-122f-40aa-810a-8c7ef38d3f55,84,12,154,48
6d26c49d-fd82-41f1-b562-ffb7e026b17c,72,146,72,8
e38a4973-5c85-48e8-9f3f-2a6c493d07fc,48,144,80,26
9259d10a-d9ce-4c0e-b7bf-cc9a77b86af7,58,108,108,24
f42b582a-aa62-4d9e-aa57-e9db1aca3f60,46,90,104,58
ed1bd423-6ef7-4f92-b024-64184c424548,38,160,64,36
f360eda3-2349-42f8-8a5e-27c361e6062d,44,122,84,48
c0fff2ca-efe6-4e98-9603-0a56f927d05d,38,110,112,38
46e53ff4-8759-4cec-a761-88abbfff6e85,68,38,180,10
6733a66a-cc10-469f-84a6-36f5299a7f55,76,38,172,10
026b3360-2f7d-40b3-8e2e-32e7736c506a,66,78,134,18
933b1fa5-e43f-4b95-8cb0-f4c9440250f5,72,60,142,22
95465d96-0bc0-41af-afc1-828bd2b7f464,64,92,122,18
974483d8-6d06-4382-a392-c77e292a75e1,72,30,160,34
034f639a-fa01-4e67-bb67-2a46b3415c95,52,42,184,18
ee2fd58f-2ea0-4841-9aee-f17e7896db5e,64,102,94,36
43e740b4-0bdb-4428-85b4-5c3937895cc5,60,106,118,12
9bc9acc2-8e6c-42ff-91e3-7fea3dd905fc,78,32,164,22
ffa8475f-5482-4cad-a1b6-9628d9cb0c9e,68,50,154,24
bcda5a3d-6461-4b9d-8c32-19e231782a62,70,84,120,22
03a28c6b-8b41-40f9-9451-e3d9264fc947,54,114,100,28
80add481-3c37-468a-b5d1-a53912aaa0f3,62,122,84,28
61519711-f1f0-4503-9930-164f791696aa,76,54,160,6
f9eb8456-0429-464a-9af2-d099f89d8b81,36,164,66,30
9ce944ab-dafa-40c0-9b28-381f45b56bf8,76,102,116,2
160bc5a5-3761-4b82-b013-ec2408f8c5f9,64,92,104,36
44e94124-53cc-4a99-90ea-9ba68d735a1c,28,138,34,96
7f5ff54d-a9b3-421e-a97c-d2642ec9db20,60,56,130,48
c73d1815-3c0c-4ee0-8bc6-00ff5673fc40,74,66,106,48
cdea6d55-f248-4767-9531-5e3cffe8f1c1,70,56,142,26
3e0fa19f-b5c6-4400-b4eb-c6e6c697de04,76,62,90,66
c411b38e-76fa-4a00-91a6-738b655f3f24,60,100,110,24
92d3ccca-366e-40d4-be0d-4c70da8779e4,76,54,134,30
3d6fb592-e6e1-4b87-ab8f-6e4a99dd7f97,74,68,120,32
e0a2cfa8-9b4e-42c0-b26f-398d43fdac9d,50,156,88,0
f89bedd5-50cf-4020-a4fb-74a062b22c89,54,122,104,14
e64fc7f0-e554-4c42-a2d5-8223fba91f68,62,110,88,34
68a5d393-6b91-42a6-85cb-082580b75c24,70,22,170,32
a68145cc-1063-4265-9fdc-1ebf26bb9dc7,82,60,128,24
ee2a6c44-c59a-46a0-bee1-cbb1e9959547,78,18,182,16
086b2016-4cc4-4e06-8fb6-620b39d09ba5,70,56,114,54
ea828b4d-0357-4de5-bb58-9564f9f267d9,102,22,126,44
af866980-6b03-4f9e-9658-f0ef48979667,66,48,148,30
9779105a-7d8f-47b0-8ec9-c8d8939e5c69,74,60,114,44
ec2a301d-89da-4ef8-921c-1c7e81242467,58,116,98,20
117b923f-ff42-4639-8530-6b1acfa6f3f8,40,160,82,10
ede446d3-b65a-429d-ab9b-1c91aca3739b,80,44,146,22
b7dea792-9d5d-4005-a2f0-fc45601ecbae,54,92,136,10
48738270-6564-4515-a6d1-b39a774abfde,74,72,116,30
1164bf1f-138c-48c6-9f65-2a78221714a7,62,58,122,50
e35422f7-3a23-448f-810a-4b14f4c85fa6,62,52,136,42
135e841e-f508-40fe-af75-70ec9cd24a3c,36,184,60,12
59133398-2b73-4469-872d-0e62c5affbf4,74,86,116,16
ecd84584-1a6d-4643-ab69-36313d2a4ca3,86,22,174,8
9433f94f-de26-4647-b414-a200695c3f19,64,100,98,28
42837346-c53c-417d-a1ab-055f988aa465,72,108,102,8
b4a4cdac-462f-4c87-a503-52556fc705e7,50,100,102,38
80b2203c-c1fb-4017-a792-68e38f9cd853,50,94,114,32
08eed330-8c07-46ec-826e-ddbc4e32b1ed,50,80,108,52
ad8db698-f5f1-4b6c-9e62-746617325980,76,54,154,6
aecb9125-a38f-4e2c-9cab-3d930f64ce18,60,32,128,70
6d31641b-656f-469a-b0c9-3c3b243d651c,100,32,150,8
e18dc4ef-5e62-4552-a7eb-d9079801f379,68,66,84,72
ff1bbbcc-3805-4a8d-9d7c-8eace1b148fa,72,78,74,66
92fe01ff-b96c-4b25-b13d-15cbaeb71f21,80,42,150,18
b2341313-cd4f-4a8b-955d-49f98a0b1322,84,36,162,8
35108a5a-97d5-4eb1-aa9c-a7cf6475a7ee,38,160,72,20
f975e857-cc0d-4ad0-8887-870d14a7b7b2,68,100,112,10
0e25494f-09a7-449b-b56c-3bc54a6e5f2c,46,128,68,48
d51b5a68-1d73-4d24-9cdb-ccebbe21ac51,72,78,106,32
5d247874-0dda-478b-9e27-2fb26c1ad38d,72,66,110,40
d37896f9-5421-4b7a-978e-c958f32f2bda,68,64,130,26
c1da8ee0-878f-4756-bf73-186f949a97e5,46,144,82,16
00a88210-38ec-4acb-bd09-8569d8a36cb9,40,164,76,8
bce664d3-de1f-453f-86a7-7df6d2007140,72,56,152,8
2d1f5a4d-abc7-4e09-9fcc-e7ddc0163f84,46,62,118,62
8aa12a37-48de-4454-8dcd-1cc13b3949f5,34,100,74,80
af930d3d-3c7a-4bf2-85cd-d8ba5d407fd6,66,44,150,28
f00c0456-7403-4e8e-aa33-08d2f30dfcaa,88,40,152,8
433a9ca0-8096-4d33-80f4-cc9737279f98,70,44,152,22
bbad8e44-bd2b-4cd0-b99c-252eb5604690,70,104,100,14
ee6ede04-eeb7-407c-bded-b204c6410240,78,56,132,20
15fa7056-b748-41ef-b481-7dbf45bf64cb,64,60,138,24
c5ad191d-fd74-4b7b-ae1f-934473f424a5,58,68,124,36
29db5c8a-6cf9-4786-8060-cfecd9017e59,56,128,82,20
00a99cd9-393d-4271-8f38-eb07f9f0d369,42,156,80,8
5dc2e226-fe62-47c7-bcef-c176baff1169,46,128,104,8
3ad58d18-93df-4da1-80c5-e4026286b28f,68,70,144,4
70db8f59-8a76-4d38-9153-7f4782b22640,82,50,130,24
72403966-94b1-4b1a-938f-8a9a1744df76,58,34,150,44
8b42d732-eafc-401e-bd61-b5a90b5723e9,56,78,62,90
0c705bb4-bf58-4a0e-b520-2b75f2dd2f98,84,22,168,12
de2879ca-16db-4836-b504-145eabe26797,38,122,80,46
6d68193a-0680-4a1c-9ab7-55b308635fc2,56,64,72,92
ac6a51e2-1820-4925-8495-68f2b94595fa,64,72,130,18
45160e6a-caaa-4772-b26f-aa1dcd752d47,44,74,152,14
ac130aa1-17a8-4718-97be-ee32857c61f1,50,70,114,50
57f791cc-e233-44a0-8e33-0dfc373c4ddc,56,132,84,12
7d7281fd-ac8e-4c06-9711-9b2322f30f9d,48,58,110,68
e98279d3-2d55-4339-a470-5d74538f6deb,50,52,176,6
604d86b8-aa5a-4874-88f0-7b92503eb557,72,58,124,30
5d0f29c2-50e2-45d4-95c5-67117734af54,32,204,42,6
b52d14a5-6a2d-41fc-84ae-341f9c2b7369,38,180,48,18
34d8d11c-256e-4da3-98ec-01b3ed563f33,86,54,132,12
4915405c-89b8-4359-83ff-c77e258dbafd,66,64,100,54
a05c5927-1fbc-4e44-8f27-49b77af09739,84,42,148,10
8acf5868-5134-4f29-98f5-b4612d44d071,54,120,88,22
715b4d7d-3d9b-4707-a4d3-5e8c18708fde,40,136,56,52
28b5bb73-bc87-4b69-b17e-eb9888ab759a,60,126,94,4
b8fa4f55-5d8a-4a0f-b3b5-73635e3db4b1,64,92,120,8
12ad0182-7e7a-4416-b97f-9aa80d5922bd,74,34,150,24
ecde2d24-97f8-4230-9ff8-626f11e85155,56,118,72,36
c3a43d9d-deee-466d-bdce-e54fcf4b7a14,74,56,124,28
00b2d9ab-8169-4f24-bd0d-74399d85bbcf,40,156,76,10
eac5bb16-ae3a-42bd-80c2-86b01f29f8f1,64,56,138,24
edc39056-aadb-4e24-abc6-8d2e41aa5318,58,100,102,22
a0f5c4bd-fd6b-4dca-bf22-a9c2d7b97ced,56,126,84,16
f2fe457a-9508-4974-9bb5-e614c4ab358e,62,124,82,14
c1569627-5bde-449c-bf18-c6b13048f99e,48,92,62,80
6c59ca47-bc74-47fc-9d29-6cd6df93d168,80,16,168,18
e00cda7b-a305-462b-a0e8-40f1f0b9440f,76,32,158,16
95a76d68-ccad-4476-b263-e96f846f0968,56,118,80,28
7cecb59d-cf3b-45c3-b013-68de3f9078ea,80,40,156,6
a488deb7-3ad2-450a-a108-3b8d641c13d8,56,98,66,62
52446690-58c4-49e5-bd53-9d40462c84c1,84,36,160,2
cde287cf-6c10-4dcb-a9b2-1fbb0406c7fb,28,166,62,26
41075f2e-4b06-452b-b622-43d26bef3bc6,54,96,132,0
78de6cf6-e95f-48cd-a63e-42e729f6a7e5,70,50,96,66
913db73e-406d-4d1e-b01a-85a9fa40b954,60,46,124,50
569bc495-bf18-4ec5-9ff1-883d9289c3c0,78,56,128,18
92b36037-b1fd-40ce-a659-8e101e97c9a5,80,28,150,22
b895b539-8f19-476b-b21d-63e52e3498b1,64,64,102,50
367789f4-ff99-403b-a27b-66a2b460d2f3,68,48,152,12
23ccaa33-93f8-4a8e-a7f7-ee425f74c269,72,40,156,12
00ded5fa-2949-4074-8c76-9888b143795f,74,42,164,0
4698202e-f409-4e63-ba7c-90aa67723e00,82,58,126,14
6a3d91bc-95c8-4a47-995c-df1e593da138,78,60,138,4
9b7b101e-5fe1-4ddc-ad0b-aaa926d95cf8,46,148,62,24
f8801895-f67c-40a9-891a-b1b34dd26bdd,50,94,120,16
1a765405-a63c-4a12-a5d5-0dea797a1ab3,68,26,154,32
8168ae3a-3d8e-4dda-9bf0-27926e7be719,62,76,126,16
51fe43b5-987d-4c00-9e80-c67e78fcf9e6,68,68,128,14
b0eef3ae-0277-497c-8a7b-75c4a251f33d,72,34,148,24
d1bdbf18-1fcd-4325-b61e-7f7a4ee44ca0,74,54,108,42
b5c60650-20aa-4d8d-b4d4-319b4c454fa0,64,78,108,28
2581f24e-ac1c-4a5b-bd73-d1525dc18b1a,54,92,100,32
2444c6d2-7ec4-4acc-b240-a2e9e280b88e,62,30,150,36
c7db3c77-fb71-4b6c-8308-8ed95eea6a25,64,30,144,40
c3b4202b-6670-4fd2-ae80-5ae808802986,56,60,138,24
8041a08f-9095-4216-ab38-052a0a982b65,68,22,162,26
6bcb92d8-6bf2-4252-ab57-9060f4416e5b,66,48,144,20
45f4f2e7-5064-4f59-a653-45eed2818ae1,48,36,108,86
9652a620-bc74-4a29-b982-059112d3fc46,74,54,124,24
9aae1f24-b652-4f62-95ec-367dc9450ed3,80,34,146,16
3f4ed16f-e578-421c-9f99-074cdae0de61,46,106,104,20
1d8b84ed-7ac2-4011-a6ea-e27f16ad54d1,70,50,116,40
9129719a-c5bb-40fa-a686-93244f24a102,42,120,98,16
62f8892b-3be4-41a3-a213-2d1460e32e62,50,86,104,36
6362b149-eae8-4cea-b847-3f9ef4f90cd3,48,106,110,12
f1416d3e-d061-4ee4-8219-ee1812882134,52,52,118,54
7910b98f-d2fc-4602-894c-10e5c7c3da94,74,68,134,0
f348700f-e22b-4d66-b72a-fbb9ba00c870,66,54,152,4
bbcd8f1f-fc1a-4060-9df1-7731a77c7228,36,160,50,30
0d6457ff-7a18-4498-9a6b-72dd049d4a55,52,42,136,46
5a2cb276-6ffd-49e4-a3ec-9775d4cdef30,58,64,146,8
55980c84-b1da-4ed0-a5d3-b0fccef8c5a6,54,112,100,10
48c6ca39-c35f-42ec-9b79-ec615253991e,68,74,92,42
c977c0a9-3f8a-485d-a66e-298df863d094,40,142,62,32
0656334a-0230-4cf7-8102-1be8a1906a02,66,12,170,28
ef2f61af-fa9a-4f75-9b89-57e45a4a0b4e,70,42,136,28
c79f5392-fd47-4ae8-83d7-1fcefddf2956,72,34,148,22
f9fe65f6-f9a4-46f9-87cb-fff62b4a538c,88,22,156,10
c080ba3c-c29f-4eda-8eac-4dfb6397bbd5,74,54,148,0
7bd172f2-8631-4984-a5a2-6f6a7a7f21fb,58,96,92,30
00994fd2-3f38-4a7b-af36-759a611a229b,80,18,174,4
4128fd17-b45e-496d-9739-d1d7b09d768b,62,20,176,16
9c2ad6af-4eef-44bb-a4cf-469a56b940e4,54,24,178,18
dae887ef-175f-43c5-8f52-ec09441ea1d2,46,106,88,34
3b3b7543-9d3a-42ae-9400-8d8c53e963fc,54,134,70,16
ff70b510-d330-445d-801c-7a8130710cf3,56,88,102,28
89351d52-a6dd-4f33-9138-91f707005b37,68,66,118,22
fc8c6177-ea47-42d7-ae6a-d9ef4b7cdd7a,46,118,94,16
c1891287-20a1-4ab7-974c-74f17e6b33a9,64,96,100,14
4e35e604-0e8b-4930-b09a-0b4be62f8ad2,62,116,82,14
f3b637e6-a147-4da2-b3d9-2241df637669,56,50,102,66
b0bae4f3-b3b0-4b0b-b5d5-6917b6b1c2a4,76,30,142,26
2084f312-39fa-4625-93d6-7211de509b9b,68,32,164,10
9cf6035b-21da-4847-bca0-9f220c20085b,30,54,56,134
87d5e3fe-38de-4d25-8fc6-f357b7105fbf,40,154,80,0
f0338870-9fda-4e48-87c4-209db35e225d,62,60,146,6
7223fa9c-c94c-4357-8664-45d12b493f2b,46,106,86,36
e40c7de4-ccd1-446a-b63b-abb00306fe87,74,56,144,0
63314823-1d44-461a-af67-f9307a77bb33,68,106,78,20
ba7a2cc6-232d-47af-8ec7-95e7124480eb,74,28,154,16
935b0966-90cb-4158-bf9f-1f21b40d3b11,52,88,56,76
a8886ec3-b315-4043-952f-9ee3bfefa102,64,98,92,18
28570e91-9dde-455f-a547-d07fe8104808,70,62,136,4
1f92b8f2-4ae7-4c85-a284-3a14d3b35afa,54,86,92,40
b6e0aec9-26e8-4a37-8f89-19dcb17a9c47,56,44,94,78
7c7518e9-fe57-409f-92cd-5d230d050c98,72,30,142,28
e93c8080-12b9-46dc-9cc0-3dae9eb0e09d,52,30,166,24
7eed20a0-4a39-4d00-a6b6-28227d70e475,48,128,70,26
e22bb3b1-eba6-4902-8915-08f8ff7c22d6,48,116,78,30
ae6bb71e-537e-432a-9075-f62b662431d3,70,18,160,24
b273429e-5a16-4575-bc4b-6723c490a037,32,44,118,78
ec848298-39c7-4a13-82c1-499af270fd01,44,78,108,42
3b5c08e4-ea0e-45b2-afbc-7405bd23e3b4,34,140,80,18
2e15d68c-7118-4760-9d3f-027c49751129,46,60,98,68
297d39ba-6818-41ae-b854-7470b1f7c070,76,62,130,4
44e1c9fb-44d7-4fbd-b535-e44fb6a76426,62,58,130,20
ad1f2516-c8a7-4989-9592-3b0792bd3dc7,66,68,116,20
fb25a2a7-e35e-4432-b804-7657a29dfe62,78,48,112,32
75ef1c71-d712-4039-9807-6d610e1783c5,70,64,102,34
293483d5-91e5-433e-83cf-348ae9f923b7,38,130,50,52
31b2673f-4751-4091-8f1b-fa7f882387fa,66,40,128,36
8081a4a5-05c2-4037-ba15-b91474580382,64,42,124,40
3d707e56-8af6-47e0-be83-43aa0517b2f0,70,54,120,26
c2d83a9b-af67-4245-8b6c-01e9a1ad7d68,58,50,140,22
e4d7d85d-d700-4844-893d-2ca942ed4a3a,32,94,76,68
f50a4b50-8708-4c85-b0b7-cf49867ae9f9,58,36,172,4
2000d4c9-1347-4064-aee6-9a324f50406c,66,42,144,18
270bb36f-b978-43fd-b0eb-cf42bf1d3091,40,128,68,34
2900b809-3635-463c-b131-e36ca9390e33,78,78,96,18
0247e116-c827-4bd5-9997-ca6ec2f5f0de,84,24,136,26
69ec31e5-591b-42ac-a3e5-bb98d36615b2,80,70,98,20
83b29633-a24b-41e6-b730-ae149dd8e003,72,34,132,30
2396e6a2-cc91-4040-9640-02b75a185d37,48,120,82,18
28d73edb-5407-44dc-890b-27bdf629333c,60,80,112,16
4903faaf-00f0-444e-bc95-be7f1aa2c1cd,72,44,122,30
541ace8a-8c93-475a-a789-899f846f62e5,66,26,156,20
319a7b03-9031-4c05-a6cb-0f8a0c680021,76,72,110,10
dfc4f137-0400-47be-b4c0-4798bdbbb9b1,74,54,116,24
f041f006-a1d9-4991-8d7c-461e073262fe,58,36,128,46
57722600-fd89-4d5a-852c-d5b1c6415121,72,64,110,22
5a161a29-833d-4073-b5fe-bf470b1fe9bf,32,92,52,92
9071f3a6-44ea-4baf-a857-2a5703f1db74,46,60,80,82
320d64e1-05b2-4d3e-806c-3aa12c069e83,76,20,156,16
16959b58-6adb-4882-81c8-dd48a6b12c38,56,92,64,56
39eb3ca5-b0a3-4225-be98-5afb46f1e135,60,22,158,28
adf0a2a4-7987-41c3-b28d-04b98a3bdb9d,34,126,64,44
4318fe8d-ab1b-4516-8ff0-1cf24d02cd5c,68,44,126,28
626fb5a0-23f8-4764-bb2c-56c75d44ee57,76,24,128,38
8922caf6-2661-4ef3-81ad-b1414b02fca7,64,10,170,22
5a873b5e-b4d3-4199-bcca-43ba7f56321a,70,80,92,24
c4210149-5a32-41ea-9bff-f63154a6d0a0,52,116,64,34
9b95283e-7f3d-4634-9bbf-2e592757cab2,50,114,66,36
090b0c32-0c06-4005-9215-5da7a9c29dfe,54,76,100,36
3ff537f0-f23b-4445-85d3-c6d63b5e34c1,40,142,76,8
2a0f1b74-bce8-4c04-acf7-1277367b32c8,8,120,8,130
29dcd19d-cd71-4629-9064-020c9b8e96d8,52,44,116,54
cd767e95-c5af-4247-9776-29f47f96f6ff,58,38,94,76
e61785b7-9caa-4f00-b5a1-549cb762b285,56,78,102,30
24200d38-ab15-4702-a9b1-ba732bf59b16,44,114,96,12
4a8c9f6f-3db6-40ea-9389-b854da031e13,66,66,112,22
ffba0bf9-4d04-4fc2-9c03-459d57b16138,44,68,128,26
8db0ff78-570a-4e0f-b0bd-6319579903fe,54,20,164,28
778718cd-3c58-4606-8c95-993bca890d65,34,120,86,26
5e1b564a-784d-4281-a1af-02c52b2dba86,18,176,30,42
ce6bb37f-6b15-498e-aa2a-d48d1819fa8d,76,14,146,30
67073dbd-2cd9-428d-aea9-609bf65b30da,38,78,134,14
fe77b40d-8217-49a3-a217-191f99a4e83c,48,92,90,34
685cd9d2-bc99-4858-a6d8-2f1f4b763ba2,38,38,108,80
7fb41477-2601-4e89-9354-270ef22ca96c,52,68,122,22
cc631138-818f-43ba-9fda-aa21dd3d6d35,56,86,92,30
0d605c2a-42f0-4cee-89b9-2ec3804e644f,58,120,74,12
35ef5a4e-3df1-4274-b064-f6b73ef329ef,66,30,138,30
e4b9ad89-abf5-4de1-919b-7f552c2add06,22,130,88,24
0d5d0998-6f07-4988-8b57-6a622a2ae67d,56,36,168,4
7fe36665-af15-4459-a6a1-5f73e55582f8,62,98,92,12
40720bfc-26a5-4c8e-b47f-7164f5476e31,62,68,124,10
0d5e4495-fe0d-4873-bb1a-a592a0058df8,40,134,58,32
18f41e15-1904-4c46-a696-2bae70de2e91,76,22,140,26
a0407f35-5ce8-4746-9f11-7a26618f8fba,58,52,150,4
f301d57f-5484-454a-989a-c306c3905093,66,44,104,50
4fc6692c-8e7f-4d26-82ea-9c5a4f4507e6,68,82,110,4
f1298845-6f11-411f-97df-5154ad86a79a,34,152,66,10
877c8297-64c2-4932-9564-4f4d1fb2c68f,46,96,94,26
f04331ec-709c-45f3-afcc-9f6c0dc9896a,60,58,88,56
f96b0051-f642-402e-9945-fbfaca5c2643,48,96,82,36
d11865e9-85c0-4194-9962-b112fa41a93b,68,58,136,0
29ab3b6a-9bc5-418e-8c42-e478ce0546e2,58,76,106,22
38c0a992-9b9f-4f5a-b7fb-2cdcaa628be2,56,44,114,48
e8f57c81-f91e-4530-a52f-2519943a7b34,76,22,138,26
d94f0cdb-cfd3-442b-9034-b627b75a0909,44,86,52,80
b3d7e940-c8a2-4d1f-8e38-1f286d8214c9,72,50,130,10
4f623fd2-eb38-4902-92e4-b951975555a4,38,130,62,32
d017b3e3-4bfc-4404-a7d7-1516126a8de9,38,136,56,32
5af3f3f4-5234-4ef0-a24e-4854b425dbc8,48,116,68,30
99d0a2c7-c69a-452d-b205-cda3417d71d4,68,26,142,26
b406397f-cf00-45c2-a2a0-a2c08ccc410d,36,98,68,60
1436470b-90dd-4972-914f-9d2c3375e5c0,54,106,82,20
8cdfa88d-35de-428c-a501-867b3cda1c89,30,106,60,66
ec0e3260-d077-43ed-96e6-1bbb6939846d,42,104,60,56
0156be9a-0526-4122-8b1f-5ec08b3b352c,44,70,118,30
8ee6ccea-c99b-42f5-8e32-a78633e56cce,64,22,150,24
37b35fba-2dd7-491c-bb99-b6baf9cf38e4,48,64,82,66
26cb53c6-d551-47ca-bc0a-a11ab8ee8930,58,64,122,16
67fd1fae-70ee-439c-b48f-1e76a4ac262e,66,60,126,8
ea2114fd-4a74-4439-9f70-5e31af2ddc2e,58,94,96,12
083561a0-1605-427e-9004-25bc78ad4985,44,158,44,14
b7127fab-7553-43a9-b5a8-85df47dc30d3,18,92,52,98
9d104d68-2dc2-4ddd-b91d-67ac86671f3e,68,30,154,8
9ec94d95-fca7-497f-82c8-9e89de387b85,56,40,136,28
811351f4-27ae-4c44-ac91-ad3792b94224,56,30,150,24
96c19eb9-3273-41c6-86cc-18dfc509ee11,48,70,128,14
46626263-ce9a-4f0f-8e3f-fb971ce165c1,56,104,88,12
57ae16d0-a625-4281-a480-9dc5da6233c7,58,86,86,30
22a99c25-a672-40b5-9ac0-da6fcb805b4a,70,36,130,24
76488b1d-82dd-4b8a-910f-b56507a184b6,70,20,150,20
3bc022da-fc7f-4379-9e94-0bf1e0f57653,20,122,20,98
5dccbbdb-0fd5-47a3-bac9-2c95bfe2b9b5,40,94,76,50
67f73acd-208b-4466-af28-2718c2e9d843,36,120,66,38
f3f74e1e-3d92-40e3-b14e-44100354f090,4,136,0,120
ba3debb7-1281-4c96-8248-925aeb9f5a4e,84,22,148,6
b08d8076-93af-43d9-b91a-c6e0639c7b35,70,54,122,12
65b59b00-ae39-430d-8bc6-b1a1e91080d9,58,88,104,8
ea906c2c-18cb-4899-bc71-8c16e03cdd9d,48,96,100,14
f0d8ccaa-a2e9-44a8-ac69-f97e575ec2fc,50,86,86,36
12a0e854-3764-48d3-9805-a4170b781452,40,68,104,46
f2b6c2c4-093e-4d5c-b912-5c612ec94c93,44,148,50,16
31985d41-bcb9-4ada-a072-af1ec7fb6aab,52,66,120,20
39a4b8eb-53ba-4086-8b10-801c6baa22f3,42,74,118,24
10cc331b-1b3a-4f38-ae9d-aeeb5567e375,66,46,120,26
433bc50c-9d63-4015-94e3-596b45efebe5,54,106,74,24
1dac6357-ba6d-4b9c-8a15-8e0bbd1c0cbe,56,50,118,34
1db182df-f7f6-4baa-ac8b-f332bce967be,46,72,110,30
8fbd703e-bfe4-457e-9fed-e47b12a048a1,56,42,136,24
48cfd8ef-2556-4600-9d31-144440ab0540,42,112,100,4
b3e3313e-69ec-4759-99e5-cb65533bf0d1,36,116,66,40
d1c0582a-c389-4890-831d-0b1b80af4557,60,56,116,24
bf221ca9-899c-4548-aa37-e050000d27f6,68,34,138,16
309f7b47-d233-4a2e-829e-b3b2795e9937,48,82,70,56
f3a955ed-c11a-4ab5-92f4-2b19b7d73548,40,76,88,52
32f413fd-f596-4d19-a3f7-862a877a0108,40,132,76,8
2e6cb4a2-656f-490d-8e88-22abecd3f91d,54,62,104,36
09270b00-2662-45c0-9df8-16345e03dc43,64,86,106,0
8620f1c4-d46f-488d-ae2a-e80dfbdb8184,42,154,42,18
6fcc16d1-2425-432e-8c47-bd2e0e895587,56,42,126,32
6ec5b7a5-40a9-47f9-a6d8-2bdc8a3ae467,58,116,70,12
cc57cb08-f221-4053-bdcb-0c5f6c1d631a,66,4,132,54
126595c4-5376-4e30-a791-f41b3c3eff28,24,158,48,26
ed33a961-5691-412f-b350-170c1c80b5d7,68,38,122,28
0640dd51-ddfe-4825-a183-8d728da0270e,76,56,108,16
5bb41221-7154-4507-a4e5-60f44f042443,30,122,48,56
db46b818-4746-4f3e-b2d4-2f147bc278d2,74,34,138,10
10a69b7b-60f3-4024-87e0-965deeaaccb7,30,120,82,24
b19120ee-fb8d-4d35-960a-b6e68bc87670,40,128,82,6
ae61b465-c1cf-424d-98b8-947a15c5b919,50,66,106,34
1b368c52-cd77-4f32-b65f-a639ffdfa514,62,66,120,8
a2a8f467-8a6c-48d4-b2c8-64d126321761,66,56,98,34
944f7535-a2ef-43f2-9e1c-fe795d72a112,64,42,124,24
d9b5e3b7-4dea-4ba5-a6ae-7e5a086bc38e,68,46,124,16
538061e1-f082-4271-972a-e1c48a690959,70,76,80,28
d54f534b-e062-41cd-8c0b-6926ebcb42ad,62,56,102,34
3c691f2b-02ec-4bd2-862e-169937d7ef3e,58,60,98,38
b5b0f6ab-a010-4596-9995-0a408039f6c5,50,92,74,38
277be115-29a4-4f3b-92cb-2f6c810f5d61,48,88,106,12
98563a36-ed1b-4457-a5ee-49a1a52ac0f5,36,128,70,20
aac28b5e-7926-4dd2-96dd-7d79313b910f,68,66,120,0
54dbd64e-0f79-4e80-b10f-a168de64cb87,60,60,130,4
738c86c8-7152-42a4-be8b-f4328831bc4a,52,92,96,14
3841d5ed-ac67-4836-ac9b-f7c21b6165ee,44,102,92,16
2fad2ca7-2b88-40bc-b361-b9126170e6d3,74,32,138,10
071eed4e-1625-4870-b8a1-6f109d41f48a,8,146,52,48
576ee6a2-2dbd-4f48-861d-3a77f7656ce4,50,40,104,60
452e89b4-b3c4-4a65-8144-c651465b7414,38,64,110,42
e3568344-ca04-4901-a608-0eb913e0f117,58,34,142,20
3caed776-8061-41b7-a8ea-2e83084e0df3,78,18,142,16
266684b4-b276-435f-8103-34432e1fdee4,78,36,116,24
53aa7f72-48c3-45a2-9b50-e63e39f29611,74,78,84,18
192e36fd-630b-45f4-bba7-670131a7c9a9,68,62,72,52
f531a655-a4ce-460a-a46b-05f64f5e76e4,40,68,52,94
